importer,good,nexp_bin,f_bin,final_source,n_exporters,fstat_kp,sigma_pub,sigma_se_pub,sigma_base,boot_n_ok,boot_yield,boot_med,boot_sd,boot_mad_sd,ratio_sd,ratio_mad
170,9026,50+,F<2,hliml,95,1.4042042510941,1.67063340837946,3.35314195989448,1.67063340837946,359,0.899749373433584,1.88508427732051,2.978273704492,0.946214960556018,0.888203881647087,0.282187563745674
842,8542,50+,F<2,hliml,172,1.62284604967304,1.15130938160654,0.0685952231458754,1.15130938160654,242,0.606516290726817,1.30085902035317,2.62144275247788,0.19486323289613,38.2161123217442,2.84076972068057
842,6204,50+,F<2,hliml,198,1.40138788911831,1.09086614506146,0.0379520666381255,1.09086614506146,381,0.954887218045113,1.12261377687106,1.86080429666026,0.0910118357254392,49.0303812544151,2.39807324837514
579,8519,50+,F<2,hliml,64,1.36629388334648,1.24403524806211,0.275751353062587,1.24403524806211,376,0.942355889724311,2.13020206925588,1.85802833819356,1.01776385043213,6.73805701244139,3.69087527269949
20,9403,50+,F2-7,hliml,59,3.93729661329573,5.36278960908015,2.50690437749839,5.36278960908015,338,0.847117794486216,2.85326230369573,2.8644400123555,2.14810039285757,1.14262037198798,0.856873685386091
380,6802,50+,F2-7,hliml,119,2.23929849833268,1.65434191319417,0.337761187329806,1.65434191319417,368,0.922305764411028,1.7703361915322,1.49920183464402,0.365644503645522,4.43864449463855,1.08255334645212
792,3303,50+,F2-7,hliml,74,2.42838638873034,3.73468381991191,3.76099035462082,3.73468381991191,271,0.679197994987469,2.27096006689824,3.0322425312088,1.18741011999059,0.806235125671974,0.315717406329352
764,9003,50+,F2-7,hliml,56,6.15215235157449,1.84053522767779,2.80604662968972,1.84053522767779,119,0.298245614035088,10,4.07630817694102,0,1.45268725537599,0
757,9703,50+,F2-7,hliml,125,3.75398424185519,1.15545413986578,0.0338401080969254,1.15545413986578,291,0.729323308270677,2.09607863710632,3.1660875929237,1.07192390196971,93.5602092007312,31.6761370530936
251,2104,50+,F2-7,hliml,105,3.72048426940563,5.65607479342002,2.45374798475498,5.65607479342002,373,0.93483709273183,1.9839364220662,2.35991481284116,0.987988527888194,0.961759246468342,0.402644661972835
484,3506,50+,F2-7,hliml,83,2.39928403216541,1.46927909596476,0.134355587192148,1.46927909596476,396,0.992481203007519,1.49496881607085,0.810177214752207,0.30535431543056,6.03009693667251,2.27273254363333
56,4902,50+,F2-7,hliml,72,2.70171236206945,1.93064399101448,0.233447666328012,1.93064399101448,388,0.972431077694235,1.75009933042569,0.944182390299059,0.314202507055962,4.04451415236,1.34592267294068
320,9505,50+,F2-7,hliml,64,2.05286225775497,9.07223318442971,5.17126719036489,9.07223318442971,288,0.721804511278195,8.40706826167393,3.13983617635961,2.36168059524223,0.607169589343547,0.456692819826157
251,4801,50+,F2-7,hliml,80,2.49084655822664,1.19216672314478,1.05367984265315,1.19216672314478,310,0.776942355889724,2.57033505901057,3.02125277777634,1.33882406554478,2.86733470213199,1.27061751715175
124,5407,50+,F2-7,hliml,106,3.35894122971469,1.35497511090106,0.191888565479425,1.35497511090106,398,0.997493734335839,1.5296201559205,1.08778576062383,0.248215932632236,5.66884096457776,1.29354207225469
780,3002,50+,F2-7,hliml,64,2.85992523005211,3.69418059952289,3.07579769877956,3.69418059952289,222,0.556390977443609,6.92472159391373,3.7244571114883,4.5594077648635,1.21089144223176,1.48234968986179
724,5208,50+,F2-7,hliml,104,2.63211121168673,1.97721381209736,0.575266922028737,1.97721381209736,399,1,2.59797477051052,2.30257547531997,1.203757196336,4.00262102190702,2.09251940315085
410,0301,50+,F2-7,hliml,64,2.87244028344754,2.28058877027757,2.70415084867165,2.28058877027757,324,0.81203007518797,4.34868595516425,3.26262243320826,3.92178484493653,1.20652382791846,1.45028331051244
276,2809,50+,F2-7,hliml,50,2.6907058672987,2.29781665451895,0.355358117206585,2.29781665451895,355,0.889724310776942,2.44188529196092,0.950729367893233,0.493801937260681,2.67541199105502,1.38958958118751
842,2805,50+,F2-7,hliml,54,3.83712556556665,1.89843574984392,0.220411508313102,1.89843574984392,350,0.87719298245614,2.02086932274085,1.50356983352119,0.431712268991129,6.82164849298757,1.95866482787218
792,8533,50+,F2-7,hliml,78,2.67355230557708,1.25692907738559,0.295623544344588,1.25692907738559,397,0.994987468671679,1.87238927065484,2.4894942109231,1.08611752503834,8.42116353229723,3.67398857708142
376,8414,50+,F2-7,hliml,79,3.33093745596742,2.01637586203197,0.802605284572611,2.01637586203197,396,0.992481203007519,2.12979351923367,2.3765085626244,0.979340639366128,2.96099291682323,1.2202020821326
100,3916,50+,F2-7,hliml,57,2.6438065874531,1.62645153451163,0.508349616400261,1.62645153451163,397,0.994987468671679,1.84274203879637,0.810716135249285,0.506355671351043,1.5948003285419,0.99607761079208
458,7219,50+,F2-7,hliml,53,3.34769022469552,1.9235333706266,1.19107763904283,1.9235333706266,314,0.786967418546366,1.74594894282276,2.30053909906454,0.447930114303049,1.93147702857834,0.376071298478085
724,5206,50+,F2-7,hliml,52,2.92796865282123,1.88305784522962,0.142620096709769,1.88305784522962,388,0.972431077694235,1.94631097296247,1.13949960821444,0.301531363989597,7.98975484172694,2.11422773470146
414,3921,50+,F2-7,hliml,68,3.46035265987035,3.50376331494311,0.949045025233424,3.50376331494311,397,0.994987468671679,3.31063162326992,1.77850021369249,1.07774637272699,1.87398929071364,1.13561142419129
784,4801,50+,F2-7,hliml,55,2.04323351141307,3.03755104641301,0.644110288343274,3.03755104641301,263,0.659147869674186,3.0169722844272,2.4187701546886,1.30244223809395,3.75521117805766,2.02207954393025
214,4407,50+,F2-7,hliml,50,2.02027728185948,1.40917105505159,0.503673792593065,1.40917105505159,388,0.972431077694235,2.58328168887077,2.00872359668174,1.82263145814712,3.98814396583992,3.61867439789485
380,3003,50+,F2-7,hliml,69,3.26101782416813,2.08494737882596,0.712556809721469,2.08494737882596,327,0.819548872180451,3.33467175304755,2.90783189455384,2.06190067240991,4.08084219374801,2.89366496015368
699,3823,50+,F2-7,hliml,149,2.28323528857628,1.98330567304038,0.242128346343309,1.98330567304038,335,0.839598997493734,2.23272518865299,1.18408089495746,1.1636992441988,4.89030265493398,4.80612560145605
442,0305,50+,F2-7,hliml,51,2.62114398659161,9.22719162046683,8.91230695382748,9.22719162046683,373,0.93483709273183,2.0986341233975,1.92541414008859,0.750817828550607,0.216039926594056,0.0842450593814165
566,8302,50+,F2-7,hliml,81,3.13049941982683,1.24447971365965,0.427894757111316,1.24447971365965,292,0.731829573934837,1.54317862327452,2.81419006568407,0.638045578899124,6.57682764024136,1.49112735852741
251,3605,50+,F2-7,hliml,53,4.31135643380492,1.35515779481723,0.43544387381258,1.35515779481723,235,0.588972431077694,1.97587500854635,3.79589247707431,1.12450688618819,8.71729447893922,2.582438182773
344,2103,50+,F2-7,hliml,66,2.32173646235216,1.01284234138626,0.0365935086211477,1.01284234138626,291,0.729323308270677,1.23690668932729,3.56204091198941,0.300046468998827,97.3407865549921,8.19944521049361
208,4012,50+,F2-7,hliml,52,2.58712482900153,1.33660113143805,0.365274239858336,1.33660113143805,378,0.947368421052632,2.1070280459869,1.80185255472151,0.838483596000207,4.93287606435187,2.29549063280618
826,3403,50+,F2-7,hliml,100,3.05782363709404,2.1296840205966,0.315515749706677,2.1296840205966,372,0.932330827067669,2.09008118454052,2.71508316296044,0.57325785587611,8.60522229234057,1.81689141163015
368,4819,50+,F2-7,hliml,61,3.75259529440457,2.22117307870027,0.332037089297378,2.22117307870027,339,0.849624060150376,4.29301314674508,3.2531297392564,3.7854158798469,9.79748902792855,11.4005814466607
203,8433,50+,F2-7,hliml,79,3.12024754706645,4.30188292054648,0.878781259938204,4.30188292054648,398,0.997493734335839,4.02137267506835,1.92949220095189,1.52240902851974,2.19564559340691,1.73240952888184
124,2836,50+,F2-7,hliml,82,2.56956081458131,4.01019139588409,0.7760734859452,4.01019139588409,370,0.927318295739348,4.07516460402569,2.31691408210824,2.07660755233126,2.98543130781798,2.67578726749324
784,2505,50+,F2-7,hliml,60,3.47799827398084,1.755432497817,2.28156040995403,1.755432497817,368,0.922305764411028,5.23524629646151,2.67966468761406,2.82827698892658,1.17448772161507,1.23962397690078
705,9603,50+,F2-7,hliml,80,2.02220244913027,3.34603793584646,0.848440385189284,3.34603793584646,389,0.974937343358396,3.63615821640208,2.64097366936907,2.10824832783782,3.11273922773005,2.48485145761594
688,3403,50+,F2-7,hliml,60,2.68681949309242,2.30995269483444,0.272177098652609,2.30995269483444,396,0.992481203007519,2.41991838932205,1.18633476530321,0.490603216659986,4.35868694014326,1.80251468286156
422,6214,50+,F2-7,hliml,85,2.06842034680186,1.50813414838581,0.124820759654457,1.50813414838581,384,0.962406015037594,1.52080393580884,0.752128409115264,0.235545710735851,6.02566761488548,1.88707160081317
203,5911,50+,F2-7,hliml,74,2.29752200706053,2.76758335145067,0.534639228665529,2.76758335145067,395,0.989974937343358,2.74758301201818,2.71335143680049,1.095234791261,5.07510727107151,2.04854925066895
208,7310,50+,F2-7,hliml,75,2.51587757604634,1.82768865560523,0.716054604215188,1.82768865560523,394,0.987468671679198,2.25089070023499,1.08016051341487,0.893314885369139,1.50848902731204,1.24755134609913
512,0604,20-49,F2-7,hliml,28,2.44306267417869,1.38139260873707,0.202332725505422,1.38139260873707,320,0.802005012531328,1.67119009733702,2.45586048456509,0.447894082996393,12.1377324327066,2.21365121177291
434,8903,20-49,F2-7,hliml,24,3.86027619530721,3.63180917969981,0.932167730716655,3.63180917969981,308,0.771929824561403,2.87142902041924,2.81910052955632,0.903084369645363,3.02424170743282,0.968800291929294
807,2839,20-49,F2-7,hliml,20,2.52300502790702,1.70944764295374,0.209392272328927,1.70944764295374,282,0.706766917293233,1.64411544985748,1.4942801148193,0.318825182163973,7.13627154526499,1.52262153047913
222,7210,20-49,F2-7,hliml,36,2.27673154936832,2.86749453243055,1.39239501552078,2.86749453243055,314,0.786967418546366,2.18797448961491,1.4554825600333,0.361230849826552,1.04530865437558,0.259431300600746
246,9101,20-49,F2-7,hliml,47,2.71873770357475,3.55858576551266,2.29410792234192,3.55858576551266,284,0.711779448621554,3.15114855112578,2.52461540976498,1.79587348130997,1.10047804864723,0.782819964056735
398,2715,20-49,F2-7,hliml,33,3.04896562954506,1.90891811066405,0.339602753854091,1.90891811066405,373,0.93483709273183,2.03359114500746,0.888352043822191,0.413002551077003,2.61585641971522,1.21613428156842
470,1212,20-49,F2-7,hliml,28,3.44806560907722,1.07319720642424,0.243732151162271,1.07319720642424,222,0.556390977443609,1.70919467260493,2.88543538513174,0.33715134808793,11.8385505210213,1.3832863103213
498,2932,20-49,F2-7,hliml,23,2.54387559411419,1.73227815864777,0.467553330212829,1.73227815864777,324,0.81203007518797,2.01392364987747,2.00750845208016,0.650025112645872,4.29364592733484,1.39026945300546
462,3405,20-49,F2-7,hliml,35,2.72405145729282,1.55087831713045,0.169268089695855,1.55087831713045,389,0.974937343358396,1.93936130944834,1.09286714479744,0.467934069252005,6.45642747408051,2.76445530928364
764,0802,20-49,F2-7,hliml,48,4.78682276600354,4.34029020364487,0.201183618705999,4.34029020364487,396,0.992481203007519,4.36460553156284,1.47674819128238,0.406943159229722,7.34030037227055,2.02274500203921
392,5306,20-49,F2-7,hliml,34,5.94723176323891,1.40611312705767,0.169054910927839,1.40611312705767,379,0.949874686716792,1.63079313946508,1.70055322467593,0.372638924565622,10.0591767215908,2.20424785367332
84,8537,20-49,F2-7,hliml,38,4.88274821245471,1.50727592518758,0.227349135300274,1.50727592518758,314,0.786967418546366,1.66805544422773,0.803258003757966,0.346157159423,3.53314738891377,1.5225796173177
20,6304,20-49,F2-7,hliml,20,3.38923071866903,2.2565373643563,2.94545988048824,2.2565373643563,267,0.669172932330827,3.30860235119362,2.14544709782536,1.11375029010516,0.728391213894155,0.378124413604487
72,8507,20-49,F2-7,hliml,40,3.00172678816599,1.77031784696952,0.119533088771101,1.77031784696952,344,0.862155388471178,2.02187918907045,1.86790111604534,0.490422137105392,15.6266447663063,4.10281489541798
710,7224,20-49,F2-7,hliml,23,2.62753540812224,1.70363730630563,0.264510782170672,1.70363730630563,337,0.844611528822055,2.05217762890718,1.32366447907056,0.381155136055319,5.00419857447054,1.44098147125581
352,4504,20-49,F2-7,hliml,36,2.3126547896135,1.60988488768486,0.294448278682813,1.60988488768486,284,0.711779448621554,1.69290098162221,1.78920223929587,0.395491896681293,6.07645677977709,1.34316253588063
434,3819,20-49,F2-7,hliml,28,3.68952886680151,1.68035186130027,1.02901516874124,1.68035186130027,314,0.786967418546366,2.64018513647097,1.62617423158858,0.954528920198784,1.58032095248686,0.92761404223655
384,2501,20-49,F2-7,hliml,41,4.82159646268524,1.95375211209746,0.0443885444833503,1.95375211209746,386,0.967418546365915,1.9597635740191,1.45889371293753,0.131961492730618,32.866446285139,2.97287271449316
531,0401,20-49,F2-7,hliml,23,6.98273952101592,2.6448884627739,0.598034030365742,2.6448884627739,315,0.789473684210526,2.13881568642213,2.06550722274755,0.288718904197373,3.45382890917485,0.482780058554192
300,6814,20-49,F2-7,hliml,26,2.20762953762752,3.24916029623948,1.09391704089826,3.24916029623948,288,0.721804511278195,2.72627550050307,2.18877987033051,1.39195172731145,2.00086458890267,1.27244724715913
498,7415,20-49,F2-7,hliml,41,2.06798463169057,8.54161528687443,2.60072867376373,8.54161528687443,305,0.764411027568922,3.9403245405801,3.03193839158452,3.23352507822806,1.16580342354466,1.24331504122211
780,8505,20-49,F2-7,hliml,43,4.79415050344177,6.25212238255076,6.50204760194437,6.25212238255076,339,0.849624060150376,2.08146511936301,2.46911022746109,1.08286835339451,0.379743486762959,0.166542667739112
450,5211,20-49,F2-7,hliml,29,2.29265201157565,3.17426577367781,0.649817156158713,3.17426577367781,327,0.819548872180451,2.88615749124164,1.21489417282184,0.965772665261899,1.86959387161073,1.48622217205053
540,8309,20-49,F2-7,hliml,35,2.42315609207375,4.13081064135814,0.802700144106799,4.13081064135814,343,0.859649122807018,4.31808044482882,1.99016490212944,1.40479726808341,2.47933791558489,1.75008971705941
191,2811,20-49,F2-7,hliml,41,2.1883424248217,1.23187041678419,0.154844085606609,1.23187041678419,370,0.927318295739348,1.48614575950136,2.31082219448576,0.352598972565011,14.923541867505,2.2771226371591
116,2403,20-49,F2-7,hliml,28,2.67019482785932,1.79346354442459,0.17239200563018,1.79346354442459,319,0.799498746867168,2.25543945288734,1.49346080709953,0.865200249074981,8.66316742264335,5.01879565651688
233,2516,20-49,F2-7,hliml,24,2.25614133544713,2.7986319179951,0.184144142703211,2.7986319179951,375,0.93984962406015,2.60802463688807,0.664090469973814,0.356691664520905,3.60636216946711,1.93702422072578
288,8907,20-49,F2-7,hliml,35,3.11086640500019,1.9367033711338,0.191360010034197,1.9367033711338,227,0.568922305764411,2.07081532622621,1.3612172968773,0.398708956235494,7.11338433058212,2.08355421889998
807,8453,20-49,F2-7,hliml,24,3.20808835674295,2.23989993794162,0.267476829807361,2.23989993794162,363,0.909774436090226,2.16494186872154,0.835073186428134,0.294057210285717,3.12203934460253,1.09937451590667
384,4002,20-49,F2-7,hliml,31,2.51844188194771,1.69661949994633,0.552034008008935,1.69661949994633,325,0.81453634085213,2.26876552642994,2.33184907438733,0.837708002178415,4.22410402358686,1.51749346965025
784,2817,20-49,F2-7,hliml,31,2.30136717211963,2.01460225302439,0.167083461742138,2.01460225302439,390,0.977443609022556,1.85345671884539,0.804310147363887,0.25308227358618,4.81382261881304,1.5147057102322
300,7612,20-49,F2-7,hliml,46,3.26627208710565,1.53391405014535,0.239777870809487,1.53391405014535,260,0.651629072681704,1.86985649379279,2.38035482814388,0.810681473096464,9.92733324433913,3.38096868722544
724,7405,20-49,F2-7,hliml,21,3.9458219481611,3.98017515208694,0.832503482412094,3.98017515208694,375,0.93984962406015,4.54276490564973,1.22187086442007,0.796698354441262,1.46770661052351,0.956991017182187
116,1806,20-49,F2-7,hliml,41,6.70163276858863,3.89402050589597,0.567504695721702,3.89402050589597,348,0.87218045112782,4.8379325844808,2.25587394842824,2.12729419590167,3.97507538780701,3.74850501139267
699,3813,20-49,F2-7,hliml,38,2.65044120025692,1.66846497524992,0.337756304895137,1.66846497524992,377,0.944862155388471,1.91813399619004,1.83164002814333,0.635560258830311,5.42296324775342,1.88171249394629
702,6603,20-49,F2-7,hliml,34,3.54426129579093,5.43231202781777,2.30541195561765,5.43231202781777,319,0.799498746867168,4.62155238349859,2.43728629903133,1.9335960582809,1.05720207318798,0.838720408979079
591,4909,20-49,F2-7,hliml,38,3.58384009964121,1.28756131695136,0.204744513458108,1.28756131695136,383,0.959899749373434,1.3737077567929,0.951503430878385,0.182490022542134,4.64727193323825,0.891306045079799
174,0206,20-49,F2-7,hliml,25,5.86267642383526,2.44652990372878,3.29317812556417,2.44652990372878,300,0.75187969924812,5.71218708006024,3.17903584258247,5.01088176061645,0.965339778587852,1.52159451130753
643,5106,20-49,F2-7,hliml,29,2.5948432702042,1.28398167489052,0.234537642959819,1.28398167489052,208,0.521303258145363,1.61490309785641,2.04094766528111,0.395172604859937,8.70200467406746,1.68490055529226
788,8210,20-49,F2-7,hliml,22,2.96946742836935,2.73218992553054,1.39373351621198,2.73218992553054,324,0.81203007518797,3.59855456472333,2.89405893970209,2.83858781537384,2.0764794030123,2.03667902246393
740,8479,20-49,F2-7,hliml,43,2.85334527472644,1.67626499469014,0.140083613109391,1.67626499469014,248,0.621553884711779,1.52846742684035,1.15539608124328,0.225065647731327,8.24790320293237,1.60665221816898
470,0602,20-49,F2-7,hliml,30,2.77749978443887,1.74726038303126,0.111739978266871,1.74726038303126,211,0.528822055137845,1.76030008328592,3.57761651824798,0.170599100870504,32.0173368004734,1.52675079695343
96,7615,20-49,F2-7,hliml,29,6.36773888929438,1.48443481774311,0.17661108880241,1.48443481774311,374,0.93734335839599,1.62377846492908,1.8630577210136,0.419976546013895,10.5489283467244,2.37797382294472
516,2009,20-49,F2-7,hliml,41,2.25314067385179,3.35072739376236,0.690477182749538,3.35072739376236,270,0.676691729323308,3.28253209056598,3.3199733087196,2.25894201364852,4.80823029589361,3.27156649065972
566,8440,20-49,F2-7,hliml,38,3.23711706661073,1.68095551179196,3.32574505546219,1.68095551179196,356,0.892230576441103,2.24115852681118,1.60066615724663,0.436111397256521,0.481295508390728,0.131131938853898
208,2817,20-49,F2-7,hliml,35,3.26328620356532,6.56007063887831,2.83058260135864,6.56007063887831,319,0.799498746867168,3.80373009017969,2.30201700997153,1.73467363543922,0.813266148412909,0.612832720234554
792,6602,20-49,F2-7,hliml,34,3.55153007027713,1.28531925431578,0.206368354645863,1.28531925431578,357,0.894736842105263,1.46716610625844,1.80309270239403,0.388920908465078,8.73725385603917,1.88459567423738
558,9106,20-49,F2-7,hliml,30,3.14997353232725,1.46107154008412,0.334489100514251,1.46107154008412,278,0.696741854636592,1.70853352658789,2.43272926478933,0.620759936714838,7.27297021352626,1.85584503578882
56,7224,20-49,F2-7,hliml,36,2.18921775652349,1.68455489483017,0.561636393639796,1.68455489483017,397,0.994987468671679,2.4248562674669,1.40624334422199,0.802451505533288,2.50383230172916,1.42877405136238
688,2922,20-49,F2-7,hliml,47,2.18006019429584,2.76966976221038,0.607165077400905,2.76966976221038,387,0.969924812030075,2.36867234734838,1.04027421985179,0.693529693265151,1.71333012811755,1.14224239680244
203,2823,20-49,F2-7,hliml,27,2.40653762775966,2.70922653394549,1.02173465147032,2.70922653394549,365,0.914786967418546,1.84855903696097,1.41062870012351,0.286632737597796,1.38062137570997,0.280535398486602
729,6307,20-49,F2-7,hliml,48,2.17662031136745,1.62780766575503,0.50620677146201,1.62780766575503,205,0.513784461152882,1.43389423371101,1.72071959947396,0.416465951994857,3.39924255557514,0.822719045800264
634,4905,20-49,F2-7,hliml,31,3.83444722723316,4.10155051363236,1.31502325972671,4.10155051363236,282,0.706766917293233,5.37683474697475,2.71303000756182,3.34725036097157,2.0631041979635,2.54539251394474
724,2925,20-49,F2-7,hliml,43,2.24150092721497,1.81851991193705,0.21913295862725,1.81851991193705,398,0.997493734335839,1.93850255788897,1.4345110146551,0.63387855266676,6.54630423301699,2.89266642789687
540,8531,20-49,F2-7,hliml,46,3.75112553951651,3.99987337727681,1.45449362534181,3.99987337727681,281,0.704260651629073,5.01045242717945,2.71813692777207,2.63244133705522,1.86878572749558,1.80986790948402
233,9502,20-49,F2-7,hliml,32,3.44098613452562,2.44054059291124,0.181103358078012,2.44054059291124,301,0.754385964912281,2.49703352189001,1.47298041404983,0.352473814145547,8.1333688656139,1.94625774964214
757,1518,20-49,F2-7,hliml,37,3.92625057414916,1.85436184847258,0.296070684695144,1.85436184847258,344,0.862155388471178,2.23757782526396,1.37917969247103,0.373236655235001,4.65827845769715,1.26063360720536
380,1603,20-49,F2-7,step2_weighted,30,2.38838536985695,5.92265070858843,12.4808533296794,5.92265070858843,364,0.912280701754386,4.01624293323546,3.3023430540011,3.62405628985263,0.26459272990158,0.290369271565322
887,2009,20-49,F2-7,step2_weighted,46,4.63378982121587,8.98400174633091,3.0463625234218,8.98400174633091,358,0.897243107769424,9.61478368777656,2.87558037523497,0.571121704502472,0.943938993841414,0.187476605332239
203,9605,20-49,F2-7,step2_weighted,43,4.4151699004622,9.14608681502986,11.4387038518627,9.14608681502986,319,0.799498746867168,3.2093734794687,3.40527468259392,2.71829960291733,0.297697599893662,0.237640526244997
752,1603,20-49,F2-7,step2_weighted,26,5.27978152834376,1.76828561226051,0.289754534009538,1.76828561226051,370,0.927318295739348,1.75295908423304,2.67355531760981,0.457305097513446,9.22696628975544,1.57825001453952
716,2918,20-49,F2-7,step2_weighted,30,3.66503432766805,1.99008093311871,0.963384149986362,1.99008093311871,358,0.897243107769424,1.88127411440188,2.02190953492688,0.493664689925767,2.09875731810151,0.512427664429351
208,2525,20-49,F2-7,step2_weighted,23,2.31149641859312,2.73528213988104,1.86453878688259,2.73528213988104,365,0.914786967418546,2.70305878437727,1.16165670964249,0.53888232240411,0.623026304314497,0.289016418534845
562,2201,20-49,F2-7,step2_weighted,23,2.92114022321772,4.48085338113735,10.8420522480705,4.48085338113735,241,0.604010025062657,4.77916878685368,2.22439331020158,1.85624926989347,0.205163492972233,0.17120829409615
72,1902,20-49,F2-7,step2_weighted,28,2.04862979620421,3.32057726711654,10.1507895603982,3.32057726711654,244,0.611528822055138,4.52003417573258,2.6781065449312,2.29338912296902,0.263832338262575,0.225932092210475
100,1902,20-49,F2-7,step2_weighted,48,2.57897661970892,2.7840222076806,3.36131987235779,2.7840222076806,334,0.837092731829574,1.88451465283442,1.66256896653345,0.783250569747619,0.494617897036751,0.233018754385375
31,4417,20-49,F2-7,step2_weighted,21,2.24978903506736,2.85862840810618,7.41931728343376,2.85862840810618,239,0.598997493734336,2.63215122192104,2.62007868215134,1.26073643089242,0.353142827305902,0.169926205165461
792,1202,20-49,F2-7,step2_weighted,32,2.64082644162408,7.47283694720947,9.27501480895815,7.47283694720947,273,0.68421052631579,2.80919219120845,2.80977133293267,1.54494851274944,0.302939821747658,0.166571002264845
48,5807,20-49,F2-7,step2_weighted,41,6.91874236167886,2.69850501054704,0.824962112995942,2.69850501054704,366,0.917293233082707,2.62538860946578,1.33531481228653,0.419944107339493,1.61863774257121,0.509046537682099
752,1804,20-49,F2-7,step2_weighted,21,4.24400788491127,4.84518984443679,10.2110568138558,4.84518984443679,283,0.709273182957394,4.74956734405227,2.16053908542336,1.12153095097785,0.211588195503099,0.109834953562887
690,3215,20-49,F2-7,step2_weighted,48,5.30605961803495,1.61720239477116,0.213696182797476,1.61720239477116,393,0.984962406015038,1.62606973043472,0.609098513121743,0.154096551382575,2.85030132568627,0.721101094859588
634,6904,20-49,F2-7,step2_weighted,26,2.43389242881206,1.69936745861512,1.02694154125685,1.69936745861512,175,0.43859649122807,1.72785728969416,1.94887768046775,0.263843014257817,1.89774938706108,0.256921162167523
757,7806,20-49,F2-7,step2_weighted,42,2.15833015708967,3.39877176383103,2.8644761888037,3.39877176383103,374,0.93734335839599,3.59856011554401,1.83922783299053,1.23447375707391,0.642081732143375,0.430959685369028
404,1517,20-49,F2-7,step2_weighted,28,2.41138717034584,6.77787576361165,13.8475772582803,6.77787576361165,324,0.81203007518797,5.14620189865914,2.79731970657309,3.25238498948271,0.202007878663424,0.234870326326427
428,1515,20-49,F2-7,step2_weighted,43,4.837987403627,6.734889249669,6.78602176692298,6.734889249669,388,0.972431077694235,7.94810646209925,2.79109141804869,3.04213735929165,0.411300098041723,0.448294665678778
690,7228,20-49,F2-7,step2_weighted,26,2.0076226998078,1.61877000340817,8.59163112679264,1.61877000340817,309,0.774436090225564,2.16159726733221,2.45942244596426,0.771590845376134,0.286257918859512,0.0898072594120063
642,3810,20-49,F2-7,step2_weighted,45,2.4382091010306,5.55027789881881,17.7282150558269,5.55027789881881,351,0.879699248120301,4.55976235170629,3.08829037522601,3.46247746704902,0.174201991881351,0.195308859698821
887,4809,20-49,F2-7,step2_weighted,23,2.52544896873445,2.54624599513678,0.0343394005568666,2.54624599513678,308,0.771929824561403,2.88432423029272,2.33814717076975,0.562775701177291,68.0893414810121,16.3886291563339
96,7314,20-49,F2-7,step2_weighted,22,3.66196843751959,2.43704095918082,0.914468083340303,2.43704095918082,388,0.972431077694235,2.02738034906874,1.09195186003561,0.664565831922165,1.19408416753815,0.726723921839554
686,5810,20-49,F2-7,step2_weighted,33,2.68767049440551,8.26581009087233,0.527299879595687,8.26581009087233,294,0.736842105263158,7.69726969768387,3.39945147332708,3.41402794621389,6.44690356450233,6.47454717575819
540,6815,20-49,F2-7,step2_weighted,35,2.05312475355883,5.13311732207974,2.17419781472654,5.13311732207974,323,0.80952380952381,3.08506896774672,3.03729138486448,1.97908294832361,1.39697104113155,0.910258917067545
360,8447,20-49,F2-7,step2_weighted,33,2.55233073335975,2.68347750452506,1.86424545606185,2.68347750452506,398,0.997493734335839,2.57729710955942,1.26819678864487,0.78659033599493,0.680273503964382,0.421934962178518
422,7114,20-49,F2-7,step2_weighted,26,4.86633028719147,3.24705499370034,3.27640694990748,3.24705499370034,259,0.649122807017544,3.56634956335252,2.67344513275341,1.7935078058844,0.815968581933602,0.547400806220072
620,3703,20-49,F2-7,step2_weighted,43,2.48342491764905,1.37828179916937,3.34082129173637,1.37828179916937,313,0.784461152882206,1.67550904128679,0.632370574098216,0.295879883249256,0.189285962605185,0.0885650136333614
694,3006,20-49,F2-7,step2_weighted,24,6.60941127571231,8.6929592848838,10.7947035040273,8.6929592848838,261,0.654135338345865,5.45865284185705,2.92210150447274,3.64046221454676,0.270697708684872,0.337245225233706
688,7229,20-49,F2-7,step2_weighted,36,4.5233842197902,2.24225401379122,0.373188637928829,2.24225401379122,367,0.919799498746867,2.48747715917096,2.02063501308891,0.904209177645694,5.41451375450039,2.42292793977864
516,8474,20-49,F2-7,step2_weighted,48,2.14158316253896,2.74415776066039,0.867553768745788,2.74415776066039,361,0.904761904761905,2.61466388753931,1.13041042724767,0.900478498679128,1.30298601420623,1.0379512269089
112,2712,20-49,F2-7,step2_weighted,36,2.32911408427306,4.46097353759154,2.70917936316582,4.46097353759154,387,0.969924812030075,4.57663445397258,2.06326589560532,1.68905673986144,0.76158335016781,0.623456963693865
40,8113,20-49,F2-7,step2_weighted,39,3.85150016189362,2.44007351894289,1.62424938598251,2.44007351894289,330,0.827067669172932,2.72048847048456,1.18314612238742,0.899893782113238,0.728426393507132,0.554036707589019
752,2912,20-49,F2-7,step2_weighted,28,6.09007310644393,2.17221796429441,0.824747976178499,2.17221796429441,382,0.957393483709273,2.15947327139984,1.96744655373289,0.780060025510609,2.38551243599182,0.945816234827331
757,7505,20-49,F2-7,step2_weighted,43,4.40435291514918,1.625583795003,6.09382427362649,1.625583795003,283,0.709273182957394,2.34183622732762,2.64304032382788,1.21730198996963,0.433724407719914,0.199759943068591
